ID,Ano,Dia Juliano,Hora - minuto,Temperatura,Umidade
22579,2017,168,1240,25.5,37.92
22580,2017,168,1250,25.55,37.15
22581,2017,168,1300,25.96,36.03
22582,2017,168,1310,25.69,34.51
22583,2017,168,1320,25.59,35.08
22584,2017,168,1330,25.54,34.59
22585,2017,168,1340,25.77,34.7
22586,2017,168,1350,25.9,35.21
22587,2017,168,1400,25.68,35.38
22588,2017,168,1410,25.93,35.21
22589,2017,168,1420,25.85,35.12
22590,2017,168,1430,25.72,34.24
22591,2017,168,1440,25.82,34.63
22592,2017,168,1450,25.95,34.3
22593,2017,168,1500,25.99,34.55
22594,2017,168,1510,25.93,33.99
22595,2017,168,1520,25.83,33.48
22596,2017,168,1530,25.84,34.4
22597,2017,168,1540,25.7,35.23
22598,2017,168,1550,25.82,35.74
22599,2017,168,1600,25.72,35.78
22600,2017,168,1610,25.51,36.01
22601,2017,168,1620,25.35,34.91
22602,2017,168,1630,25.26,35.48
22603,2017,168,1640,25.15,35.37
22604,2017,168,1650,24.89,36.06
22605,2017,168,1700,24.65,37.11
22606,2017,168,1710,24.38,38.33
22607,2017,168,1720,23.76,41.62
22608,2017,168,1730,22.82,44.93
22609,2017,168,1740,22.28,45.62
22610,2017,168,1750,21.85,46.17
22611,2017,168,1800,21.41,47.24
22612,2017,168,1810,21.11,47.5
22613,2017,168,1820,20.79,47.61
22614,2017,168,1830,20.77,47.06
22615,2017,168,1840,20.78,46.42
22616,2017,168,1850,20.61,46.45
22617,2017,168,1900,20.33,47.84
22618,2017,168,1910,19.85,49.9
22619,2017,168,1920,19.77,50.16
22620,2017,168,1930,19.81,49.81
22621,2017,168,1940,20.22,47.79
22622,2017,168,1950,20.32,47.3
22623,2017,168,2000,20.25,47.56
22624,2017,168,2010,20.25,47.26
22625,2017,168,2020,19.92,48.55
22626,2017,168,2030,19.89,48.88
22627,2017,168,2040,19.5,50.96
22628,2017,168,2050,19.07,53.09
22629,2017,168,2100,19.0,53.47
22630,2017,168,2110,18.55,55.62
22631,2017,168,2120,18.37,56.18
22632,2017,168,2130,18.3,56.2
22633,2017,168,2140,17.92,57.92
22634,2017,168,2150,17.59,59.49
22635,2017,168,2200,17.58,59.5
22636,2017,168,2210,17.47,59.87
22637,2017,168,2220,17.35,60.44
22638,2017,168,2230,17.4,60.2
22639,2017,168,2240,17.3,60.96
22640,2017,168,2250,17.1,62.08
22641,2017,168,2300,16.96,63.03
22642,2017,168,2310,16.68,65.02
22643,2017,168,2320,16.19,67.14
22644,2017,168,2330,15.64,69.2
22645,2017,168,2340,15.06,71.6
22646,2017,168,2350,15.01,71.7
22647,2017,168,2400,15.12,71.9
22648,2017,169,10,15.13,72.0
22649,2017,169,20,15.32,71.2
22650,2017,169,30,15.13,72.0
22651,2017,169,40,15.27,71.7
22652,2017,169,50,15.42,71.4
22653,2017,169,100,15.49,71.7
22654,2017,169,110,15.65,71.3
22655,2017,169,120,15.51,72.3
22656,2017,169,130,15.3,73.1
22657,2017,169,140,15.16,74.0
22658,2017,169,150,15.48,73.2
22659,2017,169,200,15.51,73.0
22660,2017,169,210,15.51,73.1
22661,2017,169,220,15.33,73.6
22662,2017,169,230,14.8,75.1
22663,2017,169,240,14.66,76.5
22664,2017,169,250,15.18,74.5
22665,2017,169,300,15.55,72.7
22666,2017,169,310,15.19,74.2
22667,2017,169,320,14.78,75.8
22668,2017,169,330,14.8,75.9
22669,2017,169,340,14.88,75.5
22670,2017,169,350,14.74,76.1
22671,2017,169,400,14.23,78.4
22672,2017,169,410,14.47,77.6
22673,2017,169,420,14.45,77.7
22674,2017,169,430,14.03,79.0
22675,2017,169,440,14.1,79.0
22676,2017,169,450,14.19,78.2
22677,2017,169,500,13.96,79.4
22678,2017,169,510,13.98,79.7
22679,2017,169,520,14.45,77.3
22680,2017,169,530,14.58,76.5
22681,2017,169,540,14.42,77.3
22682,2017,169,550,14.7,76.0
22683,2017,169,600,14.7,75.9
22684,2017,169,610,14.43,76.9
22685,2017,169,620,14.1,78.7
22686,2017,169,630,13.82,79.8
22687,2017,169,640,13.91,79.8
22688,2017,169,650,13.91,80.2
22689,2017,169,700,14.24,79.5
22690,2017,169,710,14.26,79.9
22691,2017,169,720,14.59,78.8
22692,2017,169,730,14.9,77.1
22693,2017,169,740,15.03,77.3
22694,2017,169,750,15.23,77.6
22695,2017,169,800,15.45,76.7
22696,2017,169,810,15.6,76.7
22697,2017,169,820,15.79,76.4
22698,2017,169,830,16.23,77.0
22699,2017,169,840,16.56,76.8
22700,2017,169,850,17.06,74.5
22701,2017,169,900,17.59,71.9
22702,2017,169,910,18.22,70.2
22703,2017,169,920,18.62,69.5
22704,2017,169,930,18.52,71.6
22705,2017,169,940,19.0,68.63
22706,2017,169,950,19.34,66.41
22707,2017,169,1000,19.36,67.11
22708,2017,169,1010,19.61,65.25
22709,2017,169,1020,19.78,64.29
22710,2017,169,1030,19.74,66.6
22711,2017,169,1040,19.55,68.51
22712,2017,169,1050,19.76,67.49
22713,2017,169,1100,20.19,67.09
22714,2017,169,1110,20.27,67.08
22715,2017,169,1120,20.59,63.57
22716,2017,169,1130,20.89,60.71
22717,2017,169,1140,21.19,60.9
22718,2017,169,1150,21.52,58.79
22719,2017,169,1200,22.07,56.17
22720,2017,169,1210,22.49,55.34
22721,2017,169,1220,22.77,54.93
22722,2017,169,1230,23.12,52.97
22723,2017,169,1240,23.62,50.83
22724,2017,169,1250,23.82,48.16
22725,2017,169,1300,24.27,46.35
22726,2017,169,1310,24.43,43.7
22727,2017,169,1320,24.45,42.21
22728,2017,169,1330,24.9,41.35
22729,2017,169,1340,25.08,40.2
22730,2017,169,1350,25.0,39.89
22731,2017,169,1400,25.13,39.66
22732,2017,169,1410,25.26,39.11
22733,2017,169,1420,25.31,37.07
22734,2017,169,1430,25.25,37.5
22735,2017,169,1440,25.12,36.18
22736,2017,169,1450,24.6,36.64
22737,2017,169,1500,24.69,34.4
22738,2017,169,1510,25.02,31.19
22739,2017,169,1520,24.51,33.2
22740,2017,169,1530,24.54,34.09
22741,2017,169,1540,24.47,36.71
22742,2017,169,1550,24.38,36.93
22743,2017,169,1600,24.32,37.57
22744,2017,169,1610,24.19,39.31
22745,2017,169,1620,24.04,38.01
22746,2017,169,1630,23.82,37.99
22747,2017,169,1640,23.66,38.32
22748,2017,169,1650,23.49,39.17
22749,2017,169,1700,23.29,40.99
22750,2017,169,1710,23.08,41.07
22751,2017,169,1720,22.91,41.23
22752,2017,169,1730,22.73,42.25
22753,2017,169,1740,22.47,43.0
22754,2017,169,1750,22.2,43.66
22755,2017,169,1800,21.91,44.29
22756,2017,169,1810,22.07,43.86
22757,2017,169,1820,22.29,42.12
22758,2017,169,1830,22.49,41.17
22759,2017,169,1840,22.32,42.03
22760,2017,169,1850,22.07,43.31
22761,2017,169,1900,21.62,44.86
22762,2017,169,1910,21.95,42.99
22763,2017,169,1920,21.54,45.27
22764,2017,169,1930,21.07,46.95
22765,2017,169,1940,20.68,48.57
22766,2017,169,1950,20.64,48.45
22767,2017,169,2000,20.6,48.52
22768,2017,169,2010,20.48,50.09
22769,2017,169,2020,20.23,52.6
22770,2017,169,2030,19.73,56.3
22771,2017,169,2040,20.04,54.27
22772,2017,169,2050,20.26,52.85
22773,2017,169,2100,19.91,53.91
22774,2017,169,2110,19.99,53.01
22775,2017,169,2120,19.8,53.29
22776,2017,169,2130,19.9,53.37
22777,2017,169,2140,20.27,51.9
22778,2017,169,2150,20.48,53.27
22779,2017,169,2200,20.28,52.5
22780,2017,169,2210,19.85,55.04
22781,2017,169,2220,19.42,57.54
22782,2017,169,2230,19.42,57.95
22783,2017,169,2240,19.32,58.32
22784,2017,169,2250,18.81,64.25
22785,2017,169,2300,18.59,64.81
22786,2017,169,2310,18.41,65.23
22787,2017,169,2320,18.99,61.02
22788,2017,169,2330,18.91,62.53
22789,2017,169,2340,18.71,62.63
22790,2017,169,2350,18.84,60.95
22791,2017,169,2400,19.09,59.97
22792,2017,170,10,18.81,61.77
22793,2017,170,20,18.63,63.13
22794,2017,170,30,18.29,65.39
22795,2017,170,40,18.19,66.97
22796,2017,170,50,18.23,65.77
22797,2017,170,100,17.58,71.0
22798,2017,170,110,17.97,65.74
22799,2017,170,120,18.0,66.25
22800,2017,170,130,18.03,65.55
22801,2017,170,140,18.03,65.53
22802,2017,170,150,18.16,64.47
22803,2017,170,200,17.87,66.65
22804,2017,170,210,17.87,67.85
22805,2017,170,220,17.66,69.03
22806,2017,170,230,17.43,71.8
22807,2017,170,240,17.39,72.5
22808,2017,170,250,17.45,71.2
22809,2017,170,300,16.67,75.6
22810,2017,170,310,17.1,69.91
22811,2017,170,320,17.5,66.55
22812,2017,170,330,17.23,68.38
22813,2017,170,340,16.56,72.5
22814,2017,170,350,16.51,72.6
22815,2017,170,400,16.7,69.23
22816,2017,170,410,16.17,71.6
22817,2017,170,420,16.46,68.92
22818,2017,170,430,16.57,67.81
22819,2017,170,440,16.15,69.75
22820,2017,170,450,16.11,70.7
22821,2017,170,500,15.81,72.3
22822,2017,170,510,15.45,73.3
22823,2017,170,520,15.1,74.4
22824,2017,170,530,15.28,73.1
22825,2017,170,540,15.51,71.8
22826,2017,170,550,15.63,70.6
22827,2017,170,600,15.64,69.91
22828,2017,170,610,15.21,71.3
22829,2017,170,620,15.27,70.5
22830,2017,170,630,15.38,69.3
22831,2017,170,640,15.59,67.98
22832,2017,170,650,15.59,69.22
22833,2017,170,700,14.52,78.4
22834,2017,170,710,14.0,80.1
22835,2017,170,720,14.29,77.9
22836,2017,170,730,14.31,77.9
22837,2017,170,740,14.55,77.9
22838,2017,170,750,15.13,76.6
22839,2017,170,800,16.87,69.64
22840,2017,170,810,17.65,66.4
22841,2017,170,820,17.91,65.1
22842,2017,170,830,18.31,63.4
22843,2017,170,840,18.59,61.54
22844,2017,170,850,18.99,60.35
22845,2017,170,900,19.65,59.15
22846,2017,170,910,20.48,55.39
22847,2017,170,920,21.11,52.07
22848,2017,170,930,21.71,49.86
22849,2017,170,940,21.93,48.84
22850,2017,170,950,22.54,47.73
22851,2017,170,1000,22.64,46.72
22852,2017,170,1010,23.06,45.94
22853,2017,170,1020,23.46,44.87
22854,2017,170,1030,23.72,42.08
22855,2017,170,1040,24.04,40.83
22856,2017,170,1050,23.94,40.82
22857,2017,170,1100,24.34,41.86
22858,2017,170,1110,24.4,41.69
22859,2017,170,1120,24.58,43.37
22860,2017,170,1130,24.09,43.87
22861,2017,170,1140,24.64,44.18
22862,2017,170,1150,25.11,42.46
22863,2017,170,1200,25.24,41.7
22864,2017,170,1210,25.18,37.33
22865,2017,170,1220,25.97,33.27
22866,2017,170,1230,25.91,29.42
22867,2017,170,1240,26.26,28.32
22868,2017,170,1250,26.26,24.14
22869,2017,170,1300,26.44,24.22
22870,2017,170,1310,26.51,25.68
22871,2017,170,1320,26.25,26.49
22872,2017,170,1330,26.86,26.9
22873,2017,170,1340,26.24,26.82
22874,2017,170,1350,26.22,27.05
22875,2017,170,1400,26.81,25.89
22876,2017,170,1410,27.06,26.38
22877,2017,170,1420,27.38,25.8
22878,2017,170,1430,27.31,25.83
22879,2017,170,1440,26.9,26.06
22880,2017,170,1450,25.97,29.01
22881,2017,170,1500,25.6,30.54
22882,2017,170,1510,25.34,33.02
22883,2017,170,1520,26.16,28.07
22884,2017,170,1530,26.6,26.71
22885,2017,170,1540,26.62,26.38
22886,2017,170,1550,27.08,25.65
22887,2017,170,1600,26.51,26.35
22888,2017,170,1610,26.04,29.18
22889,2017,170,1620,25.5,28.72
22890,2017,170,1630,25.15,28.31
22891,2017,170,1640,24.87,29.31
22892,2017,170,1650,24.17,35.48
22893,2017,170,1700,23.69,37.7
22894,2017,170,1710,23.4,38.23
22895,2017,170,1720,22.79,40.99
22896,2017,170,1730,22.42,41.67
22897,2017,170,1740,22.22,42.54
22898,2017,170,1750,22.08,42.16
22899,2017,170,1800,22.17,43.62
22900,2017,170,1810,21.82,54.07
22901,2017,170,1820,21.57,56.55
22902,2017,170,1830,21.11,59.62
22903,2017,170,1840,20.69,62.88
22904,2017,170,1850,20.38,65.14
22905,2017,170,1900,20.13,66.2
22906,2017,170,1910,20.04,66.5
22907,2017,170,1920,19.84,67.22
22908,2017,170,1930,19.52,68.62
22909,2017,170,1940,19.3,69.53
22910,2017,170,1950,19.21,69.55
22911,2017,170,2000,19.01,70.2
22912,2017,170,2010,18.88,70.6
22913,2017,170,2020,18.71,71.2
22914,2017,170,2030,18.59,71.8
22915,2017,170,2040,18.42,72.6
22916,2017,170,2050,18.26,73.4
22917,2017,170,2100,18.24,73.7
22918,2017,170,2110,18.12,74.2
22919,2017,170,2120,18.03,74.4
22920,2017,170,2130,17.91,74.9
22921,2017,170,2140,17.97,74.8
22922,2017,170,2150,18.04,74.5
22923,2017,170,2200,18.03,74.6
22924,2017,170,2210,18.05,74.7
22925,2017,170,2220,17.97,75.3
22926,2017,170,2230,17.84,76.2
22927,2017,170,2240,17.57,77.4
22928,2017,170,2250,17.47,77.8
22929,2017,170,2300,17.36,78.1
22930,2017,170,2310,17.31,78.0
22931,2017,170,2320,17.23,77.7
22932,2017,170,2330,17.05,78.5
22933,2017,170,2340,17.04,79.0
22934,2017,170,2350,17.06,79.2
22935,2017,170,2400,17.14,79.0
22936,2017,171,10,17.31,77.9
22937,2017,171,20,17.4,77.3
22938,2017,171,30,17.24,78.0
22939,2017,171,40,16.96,79.2
22940,2017,171,50,16.93,79.3
22941,2017,171,100,16.8,79.6
22942,2017,171,110,16.7,80.0
22943,2017,171,120,16.59,80.4
22944,2017,171,130,16.45,81.0
22945,2017,171,140,16.6,80.2
22946,2017,171,150,16.65,79.6
22947,2017,171,200,16.56,79.7
22948,2017,171,210,16.56,79.4
22949,2017,171,220,16.47,79.6
22950,2017,171,230,16.43,79.8
22951,2017,171,240,16.35,80.1
22952,2017,171,250,16.37,80.0
22953,2017,171,300,16.34,80.1
22954,2017,171,310,16.35,80.1
22955,2017,171,320,16.4,79.9
22956,2017,171,330,16.51,79.4
22957,2017,171,340,16.68,78.5
22958,2017,171,350,16.63,78.7
22959,2017,171,400,16.71,78.3
22960,2017,171,410,16.67,78.5
22961,2017,171,420,16.59,78.8
22962,2017,171,430,16.68,78.2
22963,2017,171,440,16.75,77.6
22964,2017,171,450,16.75,77.3
22965,2017,171,500,16.73,77.5
22966,2017,171,510,16.65,78.1
22967,2017,171,520,16.74,77.7
22968,2017,171,530,16.77,77.8
22969,2017,171,540,16.76,77.8
22970,2017,171,550,16.69,78.1
22971,2017,171,600,16.64,78.3
22972,2017,171,610,16.63,78.2
22973,2017,171,620,16.56,78.4
22974,2017,171,630,16.63,77.9
22975,2017,171,640,16.63,77.7
22976,2017,171,650,16.8,76.9
22977,2017,171,700,16.91,76.6
22978,2017,171,710,16.94,76.8
22979,2017,171,720,16.99,76.9
22980,2017,171,730,17.09,77.0
22981,2017,171,740,17.21,76.9
22982,2017,171,750,17.3,76.8
22983,2017,171,800,17.52,76.2
22984,2017,171,810,17.74,75.5
22985,2017,171,820,17.89,74.8
22986,2017,171,830,18.01,74.2
22987,2017,171,840,18.08,73.1
22988,2017,171,850,18.19,72.3
22989,2017,171,900,18.24,71.5
22990,2017,171,910,18.46,70.9
22991,2017,171,920,18.79,69.51
22992,2017,171,930,19.02,67.96
22993,2017,171,940,19.54,65.69
22994,2017,171,950,19.31,65.85
22995,2017,171,1000,19.22,65.9
22996,2017,171,1010,19.35,65.6
22997,2017,171,1020,19.61,64.36
22998,2017,171,1030,19.74,63.73
22999,2017,171,1040,20.32,62.12
23000,2017,171,1050,19.93,62.7
23001,2017,171,1100,20.19,61.5
23002,2017,171,1110,20.06,61.67
23003,2017,171,1120,20.95,59.84
23004,2017,171,1130,20.7,59.81
23005,2017,171,1140,20.69,59.27
23006,2017,171,1150,20.79,59.29
23007,2017,171,1200,20.75,59.39
23008,2017,171,1210,20.38,59.91
23009,2017,171,1220,20.44,59.76
23010,2017,171,1230,21.28,57.28
23011,2017,171,1240,21.22,57.17
23012,2017,171,1250,21.17,57.33
23013,2017,171,1300,21.21,57.05
23014,2017,171,1310,21.04,57.07
23015,2017,171,1320,20.8,58.27
23016,2017,171,1330,21.72,56.08
23017,2017,171,1340,21.61,55.14
23018,2017,171,1350,20.94,56.88
23019,2017,171,1400,20.46,58.19
23020,2017,171,1410,20.29,59.22
23021,2017,171,1420,20.15,59.69
23022,2017,171,1430,20.21,60.3
23023,2017,171,1440,19.97,60.72
23024,2017,171,1450,20.26,59.87
23025,2017,171,1500,20.65,58.8
23026,2017,171,1510,20.21,59.39
23027,2017,171,1520,19.76,61.28
23028,2017,171,1530,19.72,61.63
23029,2017,171,1540,19.5,62.35
23030,2017,171,1550,19.4,62.5
23031,2017,171,1600,19.21,62.92
23032,2017,171,1610,19.08,63.24
23033,2017,171,1620,18.96,64.12
23034,2017,171,1630,18.88,64.3
23035,2017,171,1640,18.91,64.41
23036,2017,171,1650,18.81,64.59
23037,2017,171,1700,18.49,65.93
23038,2017,171,1710,18.29,66.64
23039,2017,171,1720,18.04,67.75
23040,2017,171,1730,17.84,68.6
23041,2017,171,1740,17.69,69.17
23042,2017,171,1750,17.49,69.59
23043,2017,171,1800,17.29,70.2
23044,2017,171,1810,17.13,70.9
23045,2017,171,1820,17.04,71.2
23046,2017,171,1830,16.88,71.9
23047,2017,171,1840,16.75,72.8
23048,2017,171,1850,16.75,73.1
23049,2017,171,1900,16.73,73.4
23050,2017,171,1910,16.66,73.6
23051,2017,171,1920,16.52,73.8
23052,2017,171,1930,16.47,73.4
23053,2017,171,1940,16.32,73.8
23054,2017,171,1950,16.22,74.1
23055,2017,171,2000,16.1,74.4
23056,2017,171,2010,16.06,74.3
23057,2017,171,2020,15.96,74.4
23058,2017,171,2030,15.96,74.1
23059,2017,171,2040,15.9,74.1
23060,2017,171,2050,15.75,74.6
23061,2017,171,2100,15.75,74.7
23062,2017,171,2110,15.75,74.7
23063,2017,171,2120,15.8,74.6
23064,2017,171,2130,15.79,74.6
23065,2017,171,2140,15.82,74.5
23066,2017,171,2150,15.84,74.2
23067,2017,171,2200,15.75,74.7
23068,2017,171,2210,15.62,75.3
23069,2017,171,2220,15.62,75.4
23070,2017,171,2230,15.65,75.1
23071,2017,171,2240,15.63,75.3
23072,2017,171,2250,15.53,75.9
23073,2017,171,2300,15.61,75.5
23074,2017,171,2310,15.59,75.5
23075,2017,171,2320,15.56,75.7
23076,2017,171,2330,15.47,76.3
23077,2017,171,2340,15.48,76.3
23078,2017,171,2350,15.48,76.3
23079,2017,171,2400,15.4,76.7
23080,2017,172,10,15.4,76.9
23081,2017,172,20,15.34,77.2
23082,2017,172,30,15.26,77.6
23083,2017,172,40,15.16,78.2
23084,2017,172,50,15.1,78.4
23085,2017,172,100,15.0,78.9
23086,2017,172,110,14.95,79.2
23087,2017,172,120,14.96,79.0
23088,2017,172,130,15.03,78.5
23089,2017,172,140,15.04,78.3
23090,2017,172,150,14.98,78.6
23091,2017,172,200,14.93,79.0
23092,2017,172,210,14.8,79.8
23093,2017,172,220,14.89,79.8
23094,2017,172,230,14.96,79.6
23095,2017,172,240,14.93,79.8
23096,2017,172,250,14.83,80.1
23097,2017,172,300,14.83,80.2
23098,2017,172,310,14.83,80.2
23099,2017,172,320,14.84,80.3
23100,2017,172,330,14.86,80.2
23101,2017,172,340,14.85,80.4
23102,2017,172,350,14.87,80.2
23103,2017,172,400,14.85,80.3
23104,2017,172,410,14.77,80.7
23105,2017,172,420,14.75,80.9
23106,2017,172,430,14.75,81.0
23107,2017,172,440,14.85,80.8
23108,2017,172,450,14.86,80.8
23109,2017,172,500,14.96,80.5
23110,2017,172,510,15.07,80.0
23111,2017,172,520,15.06,79.9
23112,2017,172,530,15.05,80.0
23113,2017,172,540,15.06,79.9
23114,2017,172,550,15.12,79.7
23115,2017,172,600,15.1,79.8
23116,2017,172,610,15.15,79.8
23117,2017,172,620,15.32,79.6
23118,2017,172,630,15.51,79.0
23119,2017,172,640,15.63,78.6
23120,2017,172,650,15.7,78.6
23121,2017,172,700,15.74,78.7
23122,2017,172,710,15.72,79.0
23123,2017,172,720,15.79,78.7
23124,2017,172,730,15.83,78.6
23125,2017,172,740,15.91,78.6
23126,2017,172,750,16.03,78.4
23127,2017,172,800,16.21,77.8
23128,2017,172,810,16.41,77.0
23129,2017,172,820,16.59,76.2
23130,2017,172,830,16.8,75.3
23131,2017,172,840,17.08,74.3
23132,2017,172,850,17.46,72.9
23133,2017,172,900,17.67,71.9
23134,2017,172,910,18.4,69.89
23135,2017,172,920,19.19,66.66
23136,2017,172,930,19.62,65.05
23137,2017,172,940,19.97,63.33
23138,2017,172,950,19.96,62.07
23139,2017,172,1000,20.19,61.72
23140,2017,172,1010,20.59,59.87
23141,2017,172,1020,20.87,59.31
23142,2017,172,1030,21.2,58.07
23143,2017,172,1040,21.41,57.44
23144,2017,172,1050,21.41,56.7
23145,2017,172,1100,21.63,56.71
23146,2017,172,1110,21.91,55.48
23147,2017,172,1120,22.33,53.99
23148,2017,172,1130,22.48,53.6
23149,2017,172,1140,22.8,52.35
23150,2017,172,1150,22.85,51.49
23151,2017,172,1200,23.21,50.85
23152,2017,172,1210,23.37,49.96
23153,2017,172,1220,23.36,50.58
23154,2017,172,1230,23.43,50.98
23155,2017,172,1240,23.51,50.3
23156,2017,172,1250,23.81,49.76
23157,2017,172,1300,23.73,49.75
23158,2017,172,1310,23.67,50.19
23159,2017,172,1320,23.73,49.62
23160,2017,172,1330,23.84,50.12
23161,2017,172,1340,23.69,49.73
23162,2017,172,1350,23.73,49.48
23163,2017,172,1400,23.66,49.46
23164,2017,172,1410,23.86,48.99
23165,2017,172,1420,23.84,48.6
23166,2017,172,1430,23.55,49.35
23167,2017,172,1440,23.67,48.92
23168,2017,172,1450,23.41,49.03
23169,2017,172,1500,23.66,48.98
23170,2017,172,1510,23.53,49.45
23171,2017,172,1520,23.48,49.12
23172,2017,172,1530,23.19,50.26
23173,2017,172,1540,23.19,51.04
23174,2017,172,1550,23.0,51.31
23175,2017,172,1600,22.64,52.31
23176,2017,172,1610,22.53,52.72
23177,2017,172,1620,22.19,52.99
23178,2017,172,1630,21.95,53.46
23179,2017,172,1640,21.77,54.05
23180,2017,172,1650,21.57,54.56
23181,2017,172,1700,21.28,55.58
23182,2017,172,1710,20.99,56.11
23183,2017,172,1720,20.54,57.78
23184,2017,172,1730,20.08,59.66
23185,2017,172,1740,19.67,61.17
23186,2017,172,1750,19.32,62.12
23187,2017,172,1800,19.32,61.95
23188,2017,172,1810,19.19,62.54
23189,2017,172,1820,18.87,63.92
23190,2017,172,1830,18.86,64.34
23191,2017,172,1840,18.62,65.6
23192,2017,172,1850,18.56,66.55
23193,2017,172,1900,18.49,67.19
23194,2017,172,1910,18.41,67.83
23195,2017,172,1920,18.4,68.46
23196,2017,172,1930,18.47,68.7
23197,2017,172,1940,18.45,69.02
23198,2017,172,1950,18.24,70.0
23199,2017,172,2000,18.02,71.2
23200,2017,172,2010,17.87,72.1
23201,2017,172,2020,17.8,72.6
23202,2017,172,2030,17.68,73.4
23203,2017,172,2040,17.63,73.9
23204,2017,172,2050,17.56,74.4
23205,2017,172,2100,17.55,74.6
23206,2017,172,2110,17.34,75.5
23207,2017,172,2120,17.21,76.0
23208,2017,172,2130,17.05,76.7
23209,2017,172,2140,16.96,77.2
23210,2017,172,2150,16.89,77.6
23211,2017,172,2200,16.78,78.0
23212,2017,172,2210,16.65,78.6
23213,2017,172,2220,16.68,78.7
23214,2017,172,2230,16.7,78.7
23215,2017,172,2240,16.6,79.1
23216,2017,172,2250,16.54,79.3
23217,2017,172,2300,16.47,79.5
23218,2017,172,2310,16.43,79.6
23219,2017,172,2320,16.45,79.4
23220,2017,172,2330,16.35,79.7
23221,2017,172,2340,16.3,79.9
23222,2017,172,2350,16.23,80.2
23223,2017,172,2400,16.15,80.3
23224,2017,173,10,16.05,80.7
23225,2017,173,20,15.88,81.2
23226,2017,173,30,15.78,81.6
23227,2017,173,40,15.75,81.7
23228,2017,173,50,15.67,81.8
23229,2017,173,100,15.61,81.9
23230,2017,173,110,15.67,81.7
23231,2017,173,120,15.64,81.6
23232,2017,173,130,15.69,81.3
23233,2017,173,140,15.68,81.1
23234,2017,173,150,15.68,81.0
23235,2017,173,200,15.64,81.0
23236,2017,173,210,15.59,81.0
23237,2017,173,220,15.48,81.3
23238,2017,173,230,15.49,81.2
23239,2017,173,240,15.63,80.6
23240,2017,173,250,15.62,80.3
23241,2017,173,300,15.63,80.2
23242,2017,173,310,15.5,80.4
23243,2017,173,320,15.36,80.9
23244,2017,173,330,15.26,81.1
23245,2017,173,340,15.28,81.0
23246,2017,173,350,15.14,81.4
23247,2017,173,400,15.14,81.3
23248,2017,173,410,15.18,80.9
23249,2017,173,420,15.19,80.8
23250,2017,173,430,15.2,80.9
23251,2017,173,440,15.14,81.2
23252,2017,173,450,15.13,81.1
23253,2017,173,500,14.98,81.6
23254,2017,173,510,14.82,82.1
23255,2017,173,520,14.74,82.3
23256,2017,173,530,14.72,82.1
23257,2017,173,540,14.7,81.8
23258,2017,173,550,14.44,82.4
23259,2017,173,600,14.25,83.3
23260,2017,173,610,14.19,83.7
23261,2017,173,620,14.23,83.9
23262,2017,173,630,14.3,83.5
23263,2017,173,640,14.34,83.1
23264,2017,173,650,14.32,83.0
23265,2017,173,700,14.19,83.5
23266,2017,173,710,14.24,83.5
23267,2017,173,720,14.58,82.3
23268,2017,173,730,14.8,81.4
23269,2017,173,740,15.04,80.5
23270,2017,173,750,15.28,80.0
23271,2017,173,800,15.8,78.1
23272,2017,173,810,16.21,76.7
23273,2017,173,820,16.71,75.0
23274,2017,173,830,17.28,72.9
23275,2017,173,840,17.61,71.6
23276,2017,173,850,17.93,70.8
23277,2017,173,900,18.37,68.34
23278,2017,173,910,18.7,67.29
23279,2017,173,920,19.1,65.03
23280,2017,173,930,19.61,63.15
23281,2017,173,940,20.12,61.58
23282,2017,173,950,20.61,60.08
23283,2017,173,1000,21.25,57.1
23284,2017,173,1010,21.24,55.06
23285,2017,173,1020,21.44,56.06
23286,2017,173,1030,21.42,56.38
